BillID,BillIntroducedDate,BillNumber,BillNumberOfPages,BillTitle,BillType,BillURL,DaysUntilRoyalAssent,FirstEventChamber,FirstEventDate,FirstEventId,FirstEventMeetingnumber,LastEventDate,PDFURL,ParliamentNumber,PrimeMinisterName,PrimeMinisterParty,SessionNumber,SponsorGender,SponsorParty,SponsorTitle,StatuteChapter,StatuteYear
1436247,2004-11-01T15:17:18,C-18,10.0,An Act to amend the Telefilm Canada Act and another Act,House Government Bill,http://parl.ca/DocumentViewer/en/2333888?Language=E,142,HOC,2004-11-01,3834887,19,2005-03-23,http://parl.ca/Content/Bills/381/Government/C-18/C-18_1/C-18_1.PDF,38,Paul Martin,Liberal,1,F,Liberal,Minister of Canadian Heritage,14,2005
1190061,2004-02-12T10:45:15,C-18,10.0,An Act respecting equalization and authorizing the Minister of Finance to make certain payments related to health,House Government Bill,http://parl.ca/DocumentViewer/en/2331572?Language=E,46,HOC,2004-02-12,3839995,9,2004-03-29,http://parl.ca/Content/Bills/373/Government/C-18/c-18_1/C-18_1.pdf,37,Paul Martin,Liberal,3,M,Liberal,Minister of Finance,4,2004
10134,2001-03-15T17:00:18,C-18,6.0,An Act to amend the Federal-Provincial Fiscal Arrangements Act,House Government Bill,http://parl.ca/DocumentViewer/en/2330896?Language=E,91,HOC,2001-03-15,3829574,29,2001-06-14,http://parl.ca/Content/Bills/371/Government/C-18/c-18_1/c-18_1.pdf,37,Jean Chrétien,Liberal,1,M,Liberal,Minister of Finance,19,2001
8355221,2016-06-14T13:04:02,C-19,48.0,"An Act for granting to Her Majesty certain sums of money for the federal public administration for the fiscal year ending March 31, 2017",House Government Bill,http://parl.ca/DocumentViewer/en/8366048?Language=E,8,HOC,2016-06-14,8999151,72,2016-06-22,http://parl.ca/Content/Bills/421/Government/C-19/C-19_3/C-19_3.PDF,42,Justin Trudeau,Liberal,1,M,Liberal,President of the Treasury Board,5,2016
6314588,2013-12-09T10:29:56,C-19,60.0,"An Act for granting to Her Majesty certain sums of money for the federal public administration for the financial year ending March 31, 2014",House Government Bill,http://parl.ca/DocumentViewer/en/6379311?Language=E,3,HOC,2013-12-09,8189921,33,2013-12-12,http://parl.ca/Content/Bills/412/Government/C-19/C-19_3/C-19_3.PDF,41,Stephen Harper,Conservative,2,M,Conservative,President of the Treasury Board,39,2013
5188309,2011-10-25T10:05:44,C-19,22.0,An Act to amend the Criminal Code and the Firearms Act,House Government Bill,http://parl.ca/DocumentViewer/en/5193892?Language=E,163,HOC,2011-10-25,4441686,36,2012-04-05,http://parl.ca/Content/Bills/411/Government/C-19/C-19_1/C-19_1.PDF,41,Stephen Harper,Conservative,1,M,Conservative,Minister of Public Safety,6,2012
2277339,2006-06-15T10:05:31,C-19,12.0,An Act to amend the Criminal Code (street racing) and to make a consequential amendment to the Corrections and Conditional Release Act,House Government Bill,http://parl.ca/DocumentViewer/en/2333975?Language=E,182,HOC,2006-06-15,3833535,41,2006-12-14,http://parl.ca/Content/Bills/391/Government/C-19/C-19_1/C-19_1.PDF,39,Stephen Harper,Conservative,1,M,Conservative,Minister of Justice,14,2006
8355242,2016-06-14T13:09:39,C-20,26.0,"An Act for granting to Her Majesty certain sums of money for the federal public administration for the fiscal year ending March 31, 2017",House Government Bill,http://parl.ca/DocumentViewer/en/8366055?Language=E,8,HOC,2016-06-14,8999156,72,2016-06-22,http://parl.ca/Content/Bills/421/Government/C-20/C-20_3/C-20_3.PDF,42,Justin Trudeau,Liberal,1,M,Liberal,President of the Treasury Board,6,2016
6376567,2014-01-28T10:03:31,C-20,50.0,"An Act to implement the Free Trade Agreement between Canada and the Republic of Honduras, the Agreement on Environmental Cooperation between Canada and the Republic of Honduras and the Agreement on Labour Cooperation between Canada and the Republic of Honduras",House Government Bill,http://parl.ca/DocumentViewer/en/6392513?Language=E,142,HOC,2014-01-28,8204940,36,2014-06-19,http://parl.ca/Content/Bills/412/Government/C-20/C-20_1/C-20_1.PDF,41,Stephen Harper,Conservative,2,M,Conservative,Minister of International Trade,14,2014
5194714,2011-10-27T10:07:14,C-20,20.0,"An Act to amend the Constitution Act, 1867, the Electoral Boundaries Readjustment Act and the Canada Elections Act",House Government Bill,http://parl.ca/DocumentViewer/en/5202547?Language=E,50,HOC,2011-10-27,4478110,38,2011-12-16,http://parl.ca/Content/Bills/411/Government/C-20/C-20_1/C-20_1.PDF,41,Stephen Harper,Conservative,1,M,Conservative,Minister of State (Democratic Reform),26,2011
1436292,2004-11-02T10:08:36,C-20,76.0,"An Act to provide for real property taxation powers of first nations, to create a First Nations Tax Commission, First Nations Financial Management Board, First Nations Finance Authority and First Nations Statistical Institute and to make consequential amendments to other Acts",House Government Bill,http://parl.ca/DocumentViewer/en/2333905?Language=E,141,HOC,2004-11-02,3837252,20,2005-03-23,http://parl.ca/Content/Bills/381/Government/C-20/C-20_1/C-20_1.PDF,38,Paul Martin,Liberal,1,M,Liberal,Minister of Indian Affairs and Northern Development,9,2005
1204408,2004-02-23T00:00:00,C-20,14.0,An Act to change the names of certain electoral districts,House Government Bill,http://parl.ca/DocumentViewer/en/2331577?Language=E,81,SEN,2004-02-23,3487493,14,2004-05-14,http://parl.ca/Content/Bills/373/Government/C-20/c-20_3/C-20_3.pdf,37,Paul Martin,Liberal,3,M,Liberal,Leader of the Government in the House of Commons and Minister responsible for Democratic Reform,19,2004
10256,2001-03-20T17:08:05,C-20,,"An Act for granting to Her Majesty certain sums of money for the public service of Canada for the financial year ending March 31, 2001",House Government Bill,,10,HOC,2001-03-20,3839641,32,2001-03-30,,37,Jean Chrétien,Liberal,1,F,Liberal,President of the Treasury Board,1,2001
6390464,2014-01-29T15:11:06,C-21,8.0,An Act to control the administrative burden that regulations impose on businesses,House Government Bill,http://parl.ca/DocumentViewer/en/6394757?Language=E,449,HOC,2014-01-29,8206835,37,2015-04-23,http://parl.ca/Content/Bills/412/Government/C-21/C-21_1/C-21_1.PDF,41,Stephen Harper,Conservative,2,M,Conservative,President of the Treasury Board,12,2015
4483391,2010-05-03T15:04:37,C-21,10.0,An Act to amend the Criminal Code (sentencing for fraud),House Government Bill,http://parl.ca/DocumentViewer/en/4488626?Language=E,324,HOC,2010-05-03,3840870,38,2011-03-23,http://parl.ca/Content/Bills/403/Government/C-21/C-21_1/C-21_1.PDF,40,Stephen Harper,Conservative,3,M,Conservative,Minister of Justice,6,2011
3759243,2009-03-24T00:00:00,C-21,1.0,"An Act for granting to Her Majesty certain sums of money for the federal public administration for the financial year ending March 31, 2009",House Government Bill,http://parl.ca/DocumentViewer/en/5077007?Language=E,2,SEN,2009-03-24,3487663,20,2009-03-26,http://parl.ca/Content/Bills/402/Government/C-21/C-21_3/C-21_3.PDF,40,Stephen Harper,Conservative,2,M,Conservative,President of the Treasury Board,3,2009
3095171,2007-11-13T10:31:25,C-21,6.0,An Act to amend the Canadian Human Rights Act,House Government Bill,http://parl.ca/DocumentViewer/en/3097143?Language=E,218,HOC,2007-11-13,3835410,15,2008-06-18,http://parl.ca/Content/Bills/392/Government/C-21/C-21_1/C-21_1.PDF,39,Stephen Harper,Conservative,2,M,Conservative,Minister of Indian Affairs and Northern Development,30,2008
607545,2002-12-05T00:00:00,C-21,21.0,"An Act for granting to Her Majesty certain sums of money for the public service of Canada for the financial year ending March 31, 2003",House Government Bill,http://parl.ca/DocumentViewer/en/2531723?Language=E,7,SEN,2002-12-05,3487341,26,2002-12-12,http://parl.ca/Content/Bills/372/Government/C-21/C-21_4/C-21_4.PDF,37,Jean Chrétien,Liberal,2,F,Liberal,President of the Treasury Board,27,2002
1204397,2004-02-24T10:01:38,C-21,6.0,An Act to amend the Customs Tariff,House Government Bill,http://parl.ca/DocumentViewer/en/2331579?Language=E,65,HOC,2004-02-24,3840032,17,2004-04-29,http://parl.ca/Content/Bills/373/Government/C-21/c-21_1/C-21_1.pdf,37,Paul Martin,Liberal,3,M,Liberal,Minister of Finance,13,2004
10161,2001-03-20T17:10:52,C-21,,"An Act for granting to Her Majesty certain sums of money for the public service of Canada for the financial year ending March 31, 2002",House Government Bill,,10,HOC,2001-03-20,3839642,32,2001-03-30,,37,Jean Chrétien,Liberal,1,F,Liberal,President of the Treasury Board,2,2001
6392558,2014-01-30T10:05:03,C-22,184.0,"An Act respecting Canada's offshore oil and gas operations, enacting the Nuclear Liability and Compensation Act, repealing the Nuclear Liability Act and making consequential amendments to other Acts",House Government Bill,http://parl.ca/DocumentViewer/en/6395896?Language=E,392,HOC,2014-01-30,8209272,38,2015-02-26,http://parl.ca/Content/Bills/412/Government/C-22/22_1/22_1.PDF,41,Stephen Harper,Conservative,2,M,Conservative,Minister of Natural Resources,4,2015
5228550,2011-11-04T12:06:58,C-22,8.0,An Act to give effect to the Agreement between the Crees of Eeyou Istchee and Her Majesty the Queen in right of Canada concerning the Eeyou Marine Region,House Government Bill,http://parl.ca/DocumentViewer/en/5234838?Language=E,25,HOC,2011-11-04,4595842,44,2011-11-29,http://parl.ca/Content/Bills/411/Government/C-22/C-22_3/C-22_3.PDF,41,Stephen Harper,Conservative,1,M,Conservative,Minister of Aboriginal Affairs and Northern Development,20,2011
4491489,2010-05-06T10:10:53,C-22,10.0,An Act respecting the mandatory reporting of Internet child pornography by persons who provide an Internet service,House Government Bill,http://parl.ca/DocumentViewer/en/4501430?Language=E,321,HOC,2010-05-06,3838831,41,2011-03-23,http://parl.ca/Content/Bills/403/Government/C-22/C-22_1/C-22_1.PDF,40,Stephen Harper,Conservative,3,M,Conservative,Minister of Justice,4,2011
3759262,2009-03-24T00:00:00,C-22,1.0,"An Act for granting to Her Majesty certain sums of money for the federal public administration for the financial year ending March 31, 2010",House Government Bill,http://parl.ca/DocumentViewer/en/5077012?Language=E,2,SEN,2009-03-24,3487664,20,2009-03-26,http://parl.ca/Content/Bills/402/Government/C-22/C-22_3/C-22_3.PDF,40,Stephen Harper,Conservative,2,M,Conservative,President of the Treasury Board,4,2009
1457941,2004-11-16T10:08:20,C-22,32.0,An Act to establish the Department of Social Development and to amend and repeal certain related Acts,House Government Bill,http://parl.ca/DocumentViewer/en/2333908?Language=E,246,HOC,2004-11-16,3833210,25,2005-07-20,http://parl.ca/Content/Bills/381/Government/C-22/C-22_1/C-22_1.PDF,38,Paul Martin,Liberal,1,M,Liberal,Minister of Social Development,35,2005
10149,2001-03-21T13:15:39,C-22,518.0,"An Act to amend the Income Tax Act, the Income Tax Application Rules, certain Acts related to the Income Tax Act, the Canada Pension Plan, the Customs Act, the Excise Tax Act, the Modernization of Benefits and Obligations Act and another Act related to the Excise Tax Act",House Government Bill,http://parl.ca/DocumentViewer/en/2330903?Language=E,85,HOC,2001-03-21,3832943,33,2001-06-14,http://parl.ca/Content/Bills/371/Government/C-22/c-22_1/c-22_1.pdf,37,Jean Chrétien,Liberal,1,M,Liberal,Minister of Finance,17,2001
6398775,2014-02-04T08:52:56,C-23,252.0,An Act to amend the Canada Elections Act and other Acts and to make consequential amendments to certain Acts,House Government Bill,http://parl.ca/DocumentViewer/en/6404810?Language=E,135,HOC,2014-02-04,8217925,41,2014-06-19,http://parl.ca/Content/Bills/412/Government/C-23/C-23_1/C-23_1.PDF,41,Stephen Harper,Conservative,2,M,Conservative,Minister of State (Democratic Reform),12,2014
5240339,2011-11-15T10:03:34,C-23,44.0,"An Act to implement the Free Trade Agreement between Canada and the Hashemite Kingdom of Jordan, the Agreement on the Environment between Canada and the Hashemite Kingdom of Jordan and the Agreement on Labour Cooperation between Canada and the Hashemite Kingdom of Jordan",House Government Bill,http://parl.ca/DocumentViewer/en/5244460?Language=E,227,HOC,2011-11-15,4748600,46,2012-06-29,http://parl.ca/Content/Bills/411/Government/C-23/C-23_1/C-23_1.PDF,41,Stephen Harper,Conservative,1,M,Conservative,Minister of International Trade and Minister for the Asia-Pacific Gateway,18,2012
3101956,2007-11-16T12:02:44,C-23,46.0,"An Act to amend the Canada Marine Act, the Canada Transportation Act, the Pilotage Act and other Acts in consequence",House Government Bill,http://parl.ca/DocumentViewer/en/3111505?Language=E,215,HOC,2007-11-16,3838375,18,2008-06-18,http://parl.ca/Content/Bills/392/Government/C-23/C-23_1/C-23_1.PDF,39,Stephen Harper,Conservative,2,M,Conservative,"Minister of Transport, Infrastructure and Communities",21,2008
1457946,2004-11-16T10:09:24,C-23,40.0,An Act to establish the Department of Human Resources and Skills Development and to amend and repeal certain related Acts,House Government Bill,http://parl.ca/DocumentViewer/en/2333948?Language=E,246,HOC,2004-11-16,3833211,25,2005-07-20,http://parl.ca/Content/Bills/381/Government/C-23/C-23_1/C-23_1.PDF,38,Paul Martin,Liberal,1,M,Liberal,Minister of Human Resources and Skills Development,34,2005
10199,2001-04-04T13:22:31,C-23,70.0,An Act to amend the Competition Act and the Competition Tribunal Act,House Government Bill,http://parl.ca/DocumentViewer/en/2330907?Language=E,426,HOC,2001-04-04,3836281,43,2002-06-04,http://parl.ca/Content/Bills/371/Government/C-23/c-23_1/c-23_1.pdf,37,Jean Chrétien,Liberal,1,M,Liberal,Minister of Industry,16,2002
4640457,2010-06-17T00:00:00,C-23,12.0,An Act to amend the Criminal Records Act ,House Government Bill,http://parl.ca/DocumentViewer/en/4641286?Language=E,12,SEN,2010-06-17,3487701,40,2010-06-29,http://parl.ca/Content/Bills/403/Government/C-23/C-23A_2/C-23A_2.PDF,40,Stephen Harper,Conservative,3,M,Conservative,Minister of Public Safety,5,2010
6401990,2014-02-06T10:05:03,C-24,66.0,An Act to amend the Citizenship Act and to make consequential amendments to other Acts,House Government Bill,http://parl.ca/DocumentViewer/en/6410225?Language=E,133,HOC,2014-02-06,8222199,43,2014-06-19,http://parl.ca/Content/Bills/412/Government/C-24/C-24_1/C-24_1.PDF,41,Stephen Harper,Conservative,2,M,Conservative,Minister of Citizenship and Immigration,22,2014
5240344,2011-11-15T10:03:59,C-24,82.0,"An Act to implement the Free Trade Agreement between Canada and the Republic of Panama, the Agreement on the Environment between Canada and the Republic of Panama and the Agreement on Labour Cooperation between Canada and the Republic of Panama",House Government Bill,http://parl.ca/DocumentViewer/en/5245493?Language=E,395,HOC,2011-11-15,4748643,46,2012-12-14,http://parl.ca/Content/Bills/411/Government/C-24/C-24_1/C-24_1.PDF,41,Stephen Harper,Conservative,1,M,Conservative,Minister of International Trade and Minister for the Asia-Pacific Gateway,26,2012
4513184,2010-05-12T15:08:33,C-24,10.0,An Act to amend the First Nations Commercial and Industrial Development Act and another Act in consequence thereof,House Government Bill,http://parl.ca/DocumentViewer/en/4523458?Language=E,48,HOC,2010-05-12,3841463,45,2010-06-29,http://parl.ca/Content/Bills/403/Government/C-24/C-24_1/C-24_1.PDF,40,Stephen Harper,Conservative,3,M,Conservative,"Minister of Indian Affairs and Northern Development, Federal Interlocutor for Métis and Non-Status Indians and Minister of the Canadian Northern Economic Development Agency",6,2010
3765476,2009-03-26T10:08:18,C-24,84.0,"An Act to implement the Free Trade Agreement between Canada and the Republic of Peru, the Agreement on the Environment between Canada and the Republic of Peru and the Agreement on Labour Cooperation between Canada and the Republic of Peru",House Government Bill,http://parl.ca/DocumentViewer/en/3777039?Language=E,84,HOC,2009-03-26,3834116,34,2009-06-18,http://parl.ca/Content/Bills/402/Government/C-24/C-24_1/C-24_1.PDF,40,Stephen Harper,Conservative,2,M,Conservative,Minister of International Trade and Minister for the Asia-Pacific Gateway,16,2009
2334521,2006-09-20T15:31:45,C-24,114.0,"An Act to impose a charge on the export of certain softwood lumber products to the United States and a charge on refunds of certain duty deposits paid to the United States, to authorize certain payments, to amend the Export and Import Permits Act and to amend other Acts as a consequence",House Government Bill,http://parl.ca/DocumentViewer/en/2360951?Language=E,85,HOC,2006-09-20,3840307,49,2006-12-14,http://parl.ca/Content/Bills/391/Government/C-24/C-24_1/C-24_1.PDF,39,Stephen Harper,Conservative,1,M,Conservative,Minister of International Trade,13,2006
1481727,2004-11-23T10:06:53,C-24,20.0,An Act to amend the Federal-Provincial Fiscal Arrangements Act and to make consequential amendments to other Acts (fiscal equalization payments to the provinces and funding to the territories),House Government Bill,http://parl.ca/DocumentViewer/en/2334071?Language=E,107,HOC,2004-11-23,3837283,30,2005-03-10,http://parl.ca/Content/Bills/381/Government/C-24/C-24_1/C-24_1.PDF,38,Paul Martin,Liberal,1,M,Liberal,Minister of Finance,7,2005
654227,2003-01-29T15:22:29,C-24,200.0,An Act to amend the Canada Elections Act and the Income Tax Act (political financing),House Government Bill,http://parl.ca/DocumentViewer/en/2331371?Language=E,141,HOC,2003-01-29,3831171,48,2003-06-19,http://parl.ca/Content/Bills/372/Government/C-24/c-24_1/c-24_1.pdf,37,Jean Chrétien,Liberal,2,M,Liberal,Minister of State and Leader of the Government in the House of Commons,19,2003
1233778,2004-03-12T10:40:12,C-24,6.0,An Act to amend the Parliament of Canada Act,House Government Bill,http://parl.ca/DocumentViewer/en/2331584?Language=E,63,HOC,2004-03-12,3829955,25,2004-05-14,http://parl.ca/Content/Bills/373/Government/C-24/c-24_3/C-24_3.pdf,37,Paul Martin,Liberal,3,M,Liberal,Leader of the Government in the House of Commons and Minister responsible for Democratic Reform,18,2004
